func,layer_idx,I,S,T,F,C,seed,ckpt,src,tgt,hyp,comet_score
l2,6,44.47443703863802,29.777365649954845,41.02562181535824,34.52352271273498,46.76590179015891,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
norm_ratio,1,0.37297640625716366,0.2530592664950251,0.18477622585472864,0.8070099240841816,0.31858713161278746,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
norm_ratio,2,0.161204739596649,0.3196086017118618,0.17197020402781452,0.8340786175308282,0.31845431206923386,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
norm_ratio,3,0.07746574854614091,0.36424903991030033,0.16488251951584346,0.7946472155306499,0.36539178458857935,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
norm_ratio,4,0.03516629572663607,0.31544850215447856,0.18300889429520134,0.7137050795085834,0.5412314731117349,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
norm_ratio,5,0.01298819674610528,0.3905203649399356,0.19905513134978758,0.6039598371210212,0.6821760479634853,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
norm_ratio,6,0.008120161075707927,0.6848482016494963,0.2902373087714252,0.5629249669270543,0.3655006545168057,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
spim,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
spim,1,0.13929429929846857,0.07086147011338133,0.050674334337582796,0.6786066675725789,0.06056322867798787,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
spim,2,0.040782591122086556,0.13010316996576954,0.03207088231350686,0.6954385274527698,0.10160482914586733,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
spim,3,0.014541318212438826,0.16337564181537137,0.028287917533758276,0.6405837391663296,0.1532113832721017,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
spim,4,0.004484195509470313,0.14594244631663444,0.019412350824167864,0.5308362909058699,0.2993247164438573,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
spim,5,0.00037290569242979117,0.23842978375738919,-0.010766565194895609,0.32885187482194267,0.4431120009231339,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
spim,6,0.0004418272986193147,0.5104503736211009,0.11741002379555027,0.35726277472128365,0.014435000563445792,rus-eng_s20232,344000,Я большая девочка.,I'm a big kid.,I'm a big girl.,0.7945
cosine,0,1.0,,,,,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
cosine,1,0.28366818645894915,0.23420322684996617,0.26727457955268485,0.8835857078654262,0.1603289977387504,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
cosine,2,0.09672107891410515,0.2335584241784701,0.11855731722611916,0.9281103989948332,0.3020556624487786,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
cosine,3,0.03132374049905939,0.201392742223089,0.1155369248075541,0.9354124089040914,0.5188369795423694,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
cosine,4,0.012337560090268056,0.3260909243686062,0.34779005857626866,0.9044749875024521,0.5709610712783875,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
cosine,5,-0.0028060868327984935,0.5860925341493902,0.0766302443987997,0.6884342165307881,0.6494461595504483,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
cosine,6,0.015373586752408427,0.7391209565324737,0.4311502290967461,0.6370965812343374,0.05702831633626094,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
l2,0,0.0,19.158601348476832,19.158601348476832,19.158601348476832,19.158601348476832,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
l2,1,7.833383462648918,7.968613121251617,7.970140974064414,3.7784255501817645,8.176851136265407,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
l2,2,7.3454481881593505,7.150146398866105,7.327331872675583,2.641968245530595,7.071578835059439,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
l2,3,7.71308062725982,7.5492660008924135,7.668868238659428,2.7739227760404837,6.873192995903211,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
l2,4,8.355129571950068,7.935623347985142,8.08234805457503,3.819186529862044,7.046120747635385,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
l2,5,11.907123799631309,10.048249713220253,11.909302160265412,8.707586396207727,9.098449460791327,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
l2,6,43.9651684535326,29.765548500586135,40.100144246081086,34.09456673548213,46.66097040738621,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
norm_ratio,1,0.3110423397979748,0.22683629790598994,0.1599774039141,0.8520876416235544,0.2766379484442606,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
norm_ratio,2,0.08725900298204856,0.23910937346218789,0.1131813293360654,0.9068830924268273,0.22590629966219858,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
norm_ratio,3,0.023154393947066757,0.22710012546856434,0.09443594436002409,0.8534652489789508,0.27371318010182444,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
norm_ratio,4,0.006403777442216685,0.2329741723563787,0.11078691530854777,0.7387065343073934,0.3809105710900948,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
norm_ratio,5,0.0022364660747442645,0.3500716185603124,0.15507264677052346,0.5944302615379989,0.5754137788344725,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
norm_ratio,6,0.0015337947184085286,0.6711359887065679,0.29799698113247663,0.551940629471011,0.4169681577278448,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
spim,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
spim,1,0.09653093087728314,0.05751205525014371,0.04375410245748993,0.7571532727168521,0.04504963869823096,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
spim,2,0.010430738704647693,0.062121584221383475,0.014855582610401307,0.8439345009150557,0.06865759354851175,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
spim,3,0.0010327492707398007,0.048296367074654935,0.010948047483996028,0.7985411067087292,0.14118172946187976,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
spim,4,6.844342578021104e-05,0.07617120325407414,0.03832702462458232,0.6682163648707474,0.21721696382481573,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
spim,5,-9.46908132829217e-06,0.20518343633744734,0.011847613251728529,0.4092653737554586,0.37371304573669367,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
spim,6,4.2812954144585155e-05,0.4960513741019835,0.12848140355569207,0.3516412860126371,0.02378312337554257,rus-eng_s20232,344000,Татоэба долго грузится.,It takes a long time for the Tatoeba website to display.,Tatoebah is going long.,0.3939
cosine,0,1.0000000000000002,,,,,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
cosine,1,0.27076582271780303,0.22971112700535828,0.25908284546531785,0.8879727371602126,0.1618764752642921,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
cosine,2,0.08410515216499584,0.2191882871156013,0.14200485890282857,0.9247852511870237,0.3150095332283407,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
cosine,3,0.028734152462390347,0.2183221887091854,0.11624658454186727,0.9272856260111462,0.5175649558175779,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
cosine,4,0.00730943315644928,0.3267244574583779,0.35558082456416723,0.8858811807039354,0.5890190357875548,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
cosine,5,-0.010824424786818687,0.6103811299151737,0.08659702332543603,0.6337466290389564,0.6648255489736973,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
cosine,6,0.024995154505786998,0.7402952061508912,0.41901715242964316,0.6227150760754269,0.06515842438011403,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
l2,0,0.0,19.087147376984646,19.087147376984646,19.087147376984646,19.087147376984646,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
l2,1,7.850502873340442,7.942420513765238,7.947786370543269,3.678002599393922,8.141286624810244,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
l2,2,7.3691489315175405,7.190286136088413,7.3291959717551105,2.7237554407119338,7.051501771182365,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
l2,3,7.718842154497423,7.5268860976137,7.673868450686123,2.9251333738840364,6.869103359518424,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
l2,4,8.379626359392818,7.9595438919827,8.067523490380179,4.116394999908682,6.945936611481922,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
l2,5,12.452949223534793,10.304257635314766,12.442746471357781,9.655647360607226,9.349409671397016,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
l2,6,43.73170715090385,29.5419589140515,39.96582489642187,34.376352616656476,46.31737954805422,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
norm_ratio,1,0.3162988113181034,0.21819472371348883,0.15790613963835787,0.8586963162293887,0.27624930518270024,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
norm_ratio,2,0.09261606277551522,0.2425869318069542,0.11741385068270788,0.905576726402716,0.23551970605090525,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
norm_ratio,3,0.025297097852643606,0.2404305491728673,0.10478057118850219,0.8503054601293004,0.27840201219662875,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
norm_ratio,4,0.007427212568332193,0.23070592484943883,0.1261734702237782,0.7227297947734708,0.4066695136628327,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
norm_ratio,5,0.0025811576794361867,0.3707660370968545,0.16290805934206815,0.5798757544338573,0.5895681843371852,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
norm_ratio,6,0.0018012061305456865,0.6745055090595151,0.31562787197993286,0.5475869921676827,0.41996368265038103,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
spim,0,1.0000000000000002,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
spim,1,0.09357668478194002,0.05440540061141061,0.0416720250147978,0.7655003438502302,0.04484554574162104,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
spim,2,0.009520344778130642,0.05941302290077869,0.0170518298262606,0.8391445326959122,0.07487026979891781,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
spim,3,0.000981744102758474,0.054849918446459506,0.012050456408863673,0.7886799939763375,0.14343788706558083,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
spim,4,9.11261674541493e-05,0.07556586232786705,0.04461291688641967,0.6403349630960595,0.2393951315221995,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
spim,5,-1.640889172195296e-06,0.22633861072761577,0.014101535403438774,0.3675641177220826,0.3919973770360347,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
spim,6,4.8426990859633194e-05,0.49933375976290295,0.132253498059843,0.3409930077679675,0.027371307418427034,rus-eng_s20232,344000,У Марии крутые бёдра.,Mary has childbearing hips.,Maria's got some cool hips.,0.5397
cosine,0,0.9999999999999999,,,,,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
cosine,1,0.29739625966525207,0.23072708055623448,0.2634647621564323,0.8834913849479639,0.17459802445836792,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
cosine,2,0.0966629436911111,0.2418937696257762,0.18831754717404184,0.9177012080044333,0.30216715610229516,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
cosine,3,0.02651736675335116,0.20246764414865112,0.12857343015094874,0.9143489055299663,0.5067329722713715,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
cosine,4,0.0012438215847334483,0.2838882424720806,0.23126271937568332,0.8823681525345476,0.5456547124052947,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
cosine,5,-0.005634371167997053,0.5779664656381901,-0.028195130132234306,0.630671508519824,0.6540105423693343,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
cosine,6,0.025571173360889946,0.7413354474227654,0.4062070444727442,0.6314151408766606,0.022381041460615408,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
l2,0,0.0,18.962161537842807,18.962161537842807,18.962161537842807,18.962161537842807,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
l2,1,7.886205469791916,8.060863254522927,8.084682747797915,3.773991892690117,8.240181781131023,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
l2,2,7.420645964498861,7.181903301007509,7.338455790556274,2.8113508664538434,7.15647252305497,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
l2,3,7.818168093712862,7.5868088772800935,7.760846363152122,3.1103312924507125,7.015250418410885,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
l2,4,8.591334913859347,8.210646166125409,8.418753335383027,4.16033051311035,7.353657722809059,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
l2,5,12.241772416754007,10.282297632139349,12.531666287278098,9.518961431746819,9.285305059179434,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
l2,6,46.46242051198946,31.386862848275495,42.602559362571704,36.12753874507275,50.530970076266385,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
norm_ratio,1,0.2976355396417449,0.21800401137766323,0.1503188108118732,0.8506008481474622,0.26397884861672627,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
norm_ratio,2,0.08588133269388933,0.24257993227434024,0.12410637909287749,0.8926605436082329,0.23034729660605588,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
norm_ratio,3,0.027064082919759192,0.24924319647740464,0.10876894320944269,0.85182942971951,0.2856193120744326,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
norm_ratio,4,0.009104073140769877,0.2641504568476871,0.1336350654974475,0.7594283770570187,0.40891570344832157,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
norm_ratio,5,0.0034876517082250294,0.3749289864882666,0.18718068537521926,0.6010346728285322,0.624984184207123,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
norm_ratio,6,0.0024851299519942074,0.6647158032783612,0.33157517608757764,0.5737383683441429,0.45035140055908607,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
spim,0,0.9999999999999999,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
spim,1,0.09809605780563552,0.05566047789437433,0.04043956890973801,0.758616019173509,0.04718787621674293,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
spim,2,0.011781090468322021,0.06816567705435743,0.025963956087574527,0.8241456272773123,0.06994364911243355,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
spim,3,0.0019299583921350452,0.059692057038604064,0.014808493600430801,0.7817753616635087,0.14179412930532131,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
spim,4,0.0005047270344890907,0.07796535735039523,0.029875636576885717,0.6705656569750305,0.22108862206319924,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
spim,5,0.00015882204087238025,0.21701871246815096,-0.005681279477862493,0.37957872981863855,0.4089250151502007,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
spim,6,6.339746995382715e-05,0.4927832345415365,0.13475169687136596,0.3623006638420489,0.010101007275094588,rus-eng_s20232,344000,"Роуз встала, чтобы положить розовую икру на свои ряды роз.",Rose rose to put rose roes on her rows of roses.,Rose stood up to put pink caviar on her rose rows.,0.6838
cosine,0,0.9999999999999998,,,,,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
cosine,1,0.2997282280388839,0.24585168566598764,0.262507478807502,0.8688007726836326,0.1761832006245188,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
cosine,2,0.10604306710410367,0.28078934718131565,0.16769822651628494,0.8973345895169593,0.3021056439999384,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
cosine,3,0.03366666541512074,0.2245013027083401,0.12468187701705373,0.9219561636816032,0.48601953620863847,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
cosine,4,0.004076881683286805,0.25434801685024133,0.3611553554432157,0.909982176381966,0.5049007227000339,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
cosine,5,0.00027193852156021174,0.4551437818791281,-0.014829111803976744,0.6931059011718268,0.6044748221000937,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
cosine,6,0.0402289897048385,0.7177676643743552,0.33905604044735904,0.6502335702291642,0.06066428195341098,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
l2,0,0.0,18.993571517558912,18.993571517558912,18.993571517558912,18.993571517558912,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
l2,1,8.065272888818363,8.23322878906187,8.277001888738031,4.1537562814897475,8.459032407706855,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
l2,2,7.5675624678100615,7.24180978868151,7.51783064079641,3.2015536076207196,7.292556519870443,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
l2,3,7.840940668781755,7.591829277105499,7.794308809210653,2.995577930589161,7.092187463647759,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
l2,4,8.267814470771286,7.98291855073945,7.984570348132519,3.5957881266085976,7.237907635224697,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
l2,5,11.145097021491843,9.983058105376264,11.341848608212192,8.053605522301442,8.907972606680351,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
l2,6,47.44240834352084,33.147082649830075,44.6436820151137,36.13919028714518,51.06320736368435,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
norm_ratio,1,0.3183409437288963,0.25168532468949845,0.16451432754736844,0.832049260338015,0.27853169716749243,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
norm_ratio,2,0.10210127675864145,0.2770447194719424,0.13766647790754089,0.8750429229818701,0.2514868408594623,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
norm_ratio,3,0.030073894114176873,0.24980954742744227,0.10319483076463723,0.8491605350216206,0.2821193438504913,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
norm_ratio,4,0.00901700617089745,0.24181172417016633,0.11509384484833578,0.7695103431537322,0.3889047371934959,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
norm_ratio,5,0.0036340003418423596,0.3575048150614937,0.17224254101140252,0.6422599471782042,0.652038279682825,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
norm_ratio,6,0.00254799014400012,0.6611172159000208,0.32632895434460774,0.5944754769931176,0.46294815374905085,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
spim,0,0.9999999999999998,0.0,0.0,0.0,0.0,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
spim,1,0.10644894192506668,0.06854520955228556,0.04506136738886923,0.7298003226593781,0.050144158474400166,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
spim,2,0.01525330820322097,0.090469726112228,0.02546235947397373,0.7914159426796905,0.07739866353088648,rus-eng_s20232,344000,"Том, поднявшись со стула, заговорил.","Tom, having risen from his chair, began to speak.","When Tom got up from the chair, he spoke.",0.8662
